participant_id,pair_id,Prompt_Id,condition,construct,mean_score
R118,P4,P07,A,PI,5.0
R118,P4,P07,B,CMP,4.0
R118,P4,P07,B,CSAT,4.0
R118,P4,P07,B,PI,4.0
R118,P5,P08,A,CSAT,5.0
R118,P5,P08,A,HL,5.0
R118,P5,P08,A,PI,4.0
R118,P5,P08,B,CSAT,1.0
R118,P5,P08,B,HL,5.0
R118,P5,P08,B,PI,4.0
R119,P1,P04,A,CMP,3.0
R119,P1,P04,A,HL,5.0
R119,P1,P04,A,PI,4.0
R119,P1,P04,B,CMP,5.0
R119,P1,P04,B,HL,4.0
R119,P1,P04,B,PI,4.5
R119,P2,P03,A,HL,4.0
R119,P2,P03,A,PI,4.0
R119,P2,P03,B,HL,4.0
R119,P2,P03,B,PI,5.0
R119,P3,P23,A,CMP,4.0
R119,P3,P23,A,CSAT,4.0
R119,P3,P23,A,PI,2.5
R119,P3,P23,B,CMP,4.0
R119,P3,P23,B,CSAT,4.0
R119,P3,P23,B,PI,4.5
R119,P4,P07,A,CMP,5.0
R119,P4,P07,A,CSAT,4.0
R119,P4,P07,A,PI,4.5
R119,P4,P07,B,CMP,2.0
R119,P4,P07,B,CSAT,5.0
R119,P4,P07,B,PI,4.0
R119,P5,P08,A,CSAT,4.0
R119,P5,P08,A,HL,5.0
R119,P5,P08,A,PI,4.5
R119,P5,P08,B,CSAT,4.0
R119,P5,P08,B,HL,5.0
R119,P5,P08,B,PI,4.0
R120,P1,P04,A,CMP,3.0
R120,P1,P04,A,HL,5.0
R120,P1,P04,A,PI,3.5
R120,P1,P04,B,CMP,4.0
R120,P1,P04,B,HL,4.0
R120,P1,P04,B,PI,3.5
R120,P2,P03,A,HL,4.0
R120,P2,P03,A,PI,4.5
R120,P2,P03,B,HL,3.0
R120,P2,P03,B,PI,4.5
R120,P3,P23,A,CMP,4.0
R120,P3,P23,A,CSAT,5.0
R120,P3,P23,A,PI,4.5
R120,P3,P23,B,CMP,4.0
R120,P3,P23,B,CSAT,3.0
R120,P3,P23,B,PI,3.5
R120,P4,P07,A,CMP,5.0
R120,P4,P07,A,CSAT,3.0
R120,P4,P07,A,PI,4.0
R120,P4,P07,B,CMP,1.0
R120,P4,P07,B,CSAT,5.0
R120,P4,P07,B,PI,4.5
R120,P5,P08,A,CSAT,3.0
R120,P5,P08,A,HL,4.0
R120,P5,P08,A,PI,4.0
R120,P5,P08,B,CSAT,3.0
R120,P5,P08,B,HL,4.0
R120,P5,P08,B,PI,3.0
R121,P1,P04,A,CMP,4.0
R121,P1,P04,A,HL,4.0
R121,P1,P04,A,PI,4.0
R121,P1,P04,B,CMP,5.0
R121,P1,P04,B,HL,5.0
R121,P1,P04,B,PI,4.0
R121,P2,P03,A,HL,4.0
R121,P2,P03,A,PI,4.5
R121,P2,P03,B,HL,3.0
R121,P2,P03,B,PI,4.0
R121,P3,P23,A,CMP,5.0
R121,P3,P23,A,CSAT,3.0
R121,P3,P23,A,PI,2.5
R121,P3,P23,B,CMP,1.0
R121,P3,P23,B,CSAT,3.0
R121,P3,P23,B,PI,3.0
R121,P4,P07,A,CMP,5.0
R121,P4,P07,A,CSAT,4.0
R121,P4,P07,A,PI,3.5
R121,P4,P07,B,CMP,3.0
R121,P4,P07,B,CSAT,3.0
R121,P4,P07,B,PI,4.5
R121,P5,P08,A,CSAT,4.0
R121,P5,P08,A,HL,1.0
R121,P5,P08,A,PI,4.0
R121,P5,P08,B,CSAT,3.0
R121,P5,P08,B,HL,3.0
R121,P5,P08,B,PI,4.0
R122,P1,P04,A,CMP,5.0
R122,P1,P04,A,HL,5.0
R122,P1,P04,A,PI,4.5
R122,P1,P04,B,CMP,5.0
R122,P1,P04,B,HL,4.0
R122,P1,P04,B,PI,2.5
R122,P2,P03,A,HL,4.0
R122,P2,P03,A,PI,4.5
R122,P2,P03,B,HL,5.0
R122,P2,P03,B,PI,4.0
R122,P3,P23,A,CMP,2.0
R122,P3,P23,A,CSAT,5.0
R122,P3,P23,A,PI,4.0
R122,P3,P23,B,CMP,3.0
R122,P3,P23,B,CSAT,3.0
R122,P3,P23,B,PI,4.5
R122,P4,P07,A,CMP,4.0
R122,P4,P07,A,CSAT,4.0
R122,P4,P07,A,PI,2.5
R122,P4,P07,B,CMP,2.0
R122,P4,P07,B,CSAT,4.0
R122,P4,P07,B,PI,4.0
R122,P5,P08,A,CSAT,5.0
R122,P5,P08,A,HL,3.0
R122,P5,P08,A,PI,3.5
R122,P5,P08,B,CSAT,4.0
R122,P5,P08,B,HL,4.0
R122,P5,P08,B,PI,5.0
R123,P1,P04,A,CMP,3.0
R123,P1,P04,A,HL,4.0
R123,P1,P04,A,PI,4.0
R123,P1,P04,B,CMP,5.0
R123,P1,P04,B,HL,3.0
R123,P1,P04,B,PI,3.5
R123,P2,P03,A,HL,2.0
R123,P2,P03,A,PI,4.5
R123,P2,P03,B,HL,4.0
R123,P2,P03,B,PI,4.5
R123,P3,P23,A,CMP,5.0
R123,P3,P23,A,CSAT,3.0
R123,P3,P23,A,PI,3.5
R123,P3,P23,B,CMP,4.0
R123,P3,P23,B,CSAT,3.0
R123,P3,P23,B,PI,4.5
R123,P4,P07,A,CMP,5.0
R123,P4,P07,A,CSAT,5.0
R123,P4,P07,A,PI,5.0
R123,P4,P07,B,CMP,2.0
R123,P4,P07,B,CSAT,3.0
R123,P4,P07,B,PI,4.0
R123,P5,P08,A,CSAT,2.0
R123,P5,P08,A,HL,1.0
R123,P5,P08,A,PI,4.5
R123,P5,P08,B,CSAT,4.0
R123,P5,P08,B,HL,4.0
R123,P5,P08,B,PI,4.0
R124,P1,P04,A,CMP,2.0
R124,P1,P04,A,HL,3.0
R124,P1,P04,A,PI,4.0
R124,P1,P04,B,CMP,3.0
R124,P1,P04,B,HL,3.0
R124,P1,P04,B,PI,4.5
R124,P2,P03,A,HL,5.0
R124,P2,P03,A,PI,5.0
R124,P2,P03,B,HL,4.0
R124,P2,P03,B,PI,3.5
R124,P3,P23,A,CMP,4.0
R124,P3,P23,A,CSAT,3.0
R124,P3,P23,A,PI,4.0
R124,P3,P23,B,CMP,3.0
R124,P3,P23,B,CSAT,3.0
R124,P3,P23,B,PI,3.0
R124,P4,P07,A,CMP,2.0
R124,P4,P07,A,CSAT,4.0
R124,P4,P07,A,PI,4.0
R124,P4,P07,B,CMP,4.0
R124,P4,P07,B,CSAT,3.0
R124,P4,P07,B,PI,4.5
R124,P5,P08,A,CSAT,5.0
R124,P5,P08,A,HL,4.0
R124,P5,P08,A,PI,5.0
R124,P5,P08,B,CSAT,4.0
R124,P5,P08,B,HL,5.0
R124,P5,P08,B,PI,2.0
R125,P1,P04,A,CMP,5.0
R125,P1,P04,A,HL,4.0
R125,P1,P04,A,PI,3.5
R125,P1,P04,B,CMP,5.0
R125,P1,P04,B,HL,4.0
R125,P1,P04,B,PI,3.0
R125,P2,P03,A,HL,2.0
R125,P2,P03,A,PI,4.5
R125,P2,P03,B,HL,5.0
R125,P2,P03,B,PI,4.5
R125,P3,P23,A,CMP,1.0
R125,P3,P23,A,CSAT,1.0
R125,P3,P23,A,PI,4.0
R125,P3,P23,B,CMP,5.0
R125,P3,P23,B,CSAT,3.0
R125,P3,P23,B,PI,4.0
R125,P4,P07,A,CMP,5.0
R125,P4,P07,A,CSAT,3.0
R125,P4,P07,A,PI,2.5
R125,P4,P07,B,CMP,4.0
R125,P4,P07,B,CSAT,3.0
R125,P4,P07,B,PI,4.0
R125,P5,P08,A,CSAT,4.0
R125,P5,P08,A,HL,4.0
R125,P5,P08,A,PI,2.5
R125,P5,P08,B,CSAT,5.0
R125,P5,P08,B,HL,5.0
R125,P5,P08,B,PI,5.0
R126,P1,P04,A,CMP,5.0
R126,P1,P04,A,HL,4.0
R126,P1,P04,A,PI,4.0
R126,P1,P04,B,CMP,5.0
R126,P1,P04,B,HL,3.0
R126,P1,P04,B,PI,4.0
R126,P2,P03,A,HL,3.0
R126,P2,P03,A,PI,4.0
R126,P2,P03,B,HL,4.0
R126,P2,P03,B,PI,3.0
R126,P3,P23,A,CMP,4.0
R126,P3,P23,A,CSAT,4.0
R126,P3,P23,A,PI,3.5
R126,P3,P23,B,CMP,4.0
R126,P3,P23,B,CSAT,4.0
R126,P3,P23,B,PI,4.5
R126,P4,P07,A,CMP,5.0
R126,P4,P07,A,CSAT,4.0
R126,P4,P07,A,PI,3.0
R126,P4,P07,B,CMP,2.0
R126,P4,P07,B,CSAT,4.0
R126,P4,P07,B,PI,4.5
R126,P5,P08,A,CSAT,3.0
R126,P5,P08,A,HL,2.0
R126,P5,P08,A,PI,5.0
R126,P5,P08,B,CSAT,1.0
R126,P5,P08,B,HL,3.0
R126,P5,P08,B,PI,3.5
R127,P1,P04,A,CMP,4.0
R127,P1,P04,A,HL,5.0
R127,P1,P04,A,PI,4.5
R127,P1,P04,B,CMP,5.0
R127,P1,P04,B,HL,5.0
R127,P1,P04,B,PI,4.5
R127,P2,P03,A,HL,5.0
R127,P2,P03,A,PI,3.5
R127,P2,P03,B,HL,4.0
R127,P2,P03,B,PI,4.0
R127,P3,P23,A,CMP,3.0
R127,P3,P23,A,CSAT,4.0
R127,P3,P23,A,PI,3.0
R127,P3,P23,B,CMP,4.0
R127,P3,P23,B,CSAT,3.0
R127,P3,P23,B,PI,4.0
R127,P4,P07,A,CMP,4.0
R127,P4,P07,A,CSAT,4.0
R127,P4,P07,A,PI,4.0
R127,P4,P07,B,CMP,2.0
R127,P4,P07,B,CSAT,4.0
R127,P4,P07,B,PI,2.5
R127,P5,P08,A,CSAT,5.0
R127,P5,P08,A,HL,3.0
R127,P5,P08,A,PI,5.0
R127,P5,P08,B,CSAT,4.0
R127,P5,P08,B,HL,5.0
R127,P5,P08,B,PI,4.0
R128,P1,P04,A,CMP,5.0
R128,P1,P04,A,HL,2.0
R128,P1,P04,A,PI,4.0
R128,P1,P04,B,CMP,2.0
R128,P1,P04,B,HL,4.0
R128,P1,P04,B,PI,3.0
R128,P2,P03,A,HL,4.0
R128,P2,P03,A,PI,4.5
R128,P2,P03,B,HL,1.0
R128,P2,P03,B,PI,3.5
R128,P3,P23,A,CMP,2.0
R128,P3,P23,A,CSAT,4.0
R128,P3,P23,A,PI,4.5
R128,P3,P23,B,CMP,5.0
R128,P3,P23,B,CSAT,3.0
R128,P3,P23,B,PI,3.0
R128,P4,P07,A,CMP,5.0
R128,P4,P07,A,CSAT,2.0
R128,P4,P07,A,PI,5.0
R128,P4,P07,B,CMP,2.0
R128,P4,P07,B,CSAT,3.0
R128,P4,P07,B,PI,4.0
R128,P5,P08,A,CSAT,5.0
R128,P5,P08,A,HL,4.0
R128,P5,P08,A,PI,4.5
R128,P5,P08,B,CSAT,3.0
R128,P5,P08,B,HL,3.0
R128,P5,P08,B,PI,4.0
R129,P1,P04,A,CMP,5.0
R129,P1,P04,A,HL,4.0
R129,P1,P04,A,PI,4.5
R129,P1,P04,B,CMP,1.0
R129,P1,P04,B,HL,5.0
R129,P1,P04,B,PI,4.0
R129,P2,P03,A,HL,5.0
R129,P2,P03,A,PI,4.0
R129,P2,P03,B,HL,4.0
R129,P2,P03,B,PI,4.0
R129,P3,P23,A,CMP,4.0
R129,P3,P23,A,CSAT,1.0
R129,P3,P23,A,PI,4.0
R129,P3,P23,B,CMP,3.0
R129,P3,P23,B,CSAT,4.0
R129,P3,P23,B,PI,3.5
R129,P4,P07,A,CMP,5.0
R129,P4,P07,A,CSAT,2.0
R129,P4,P07,A,PI,4.5
R129,P4,P07,B,CMP,4.0
R129,P4,P07,B,CSAT,4.0
R129,P4,P07,B,PI,5.0
R129,P5,P08,A,CSAT,4.0
R129,P5,P08,A,HL,5.0
R129,P5,P08,A,PI,4.0
R129,P5,P08,B,CSAT,4.0
R129,P5,P08,B,HL,5.0
R129,P5,P08,B,PI,3.5
R130,P1,P04,A,CMP,4.0
R130,P1,P04,A,HL,4.0
R130,P1,P04,A,PI,4.5
R130,P1,P04,B,CMP,4.0
R130,P1,P04,B,HL,4.0
R130,P1,P04,B,PI,3.5
R130,P2,P03,A,HL,5.0
R130,P2,P03,A,PI,4.0
R130,P2,P03,B,HL,4.0
R130,P2,P03,B,PI,4.0
R130,P3,P23,A,CMP,3.0
R130,P3,P23,A,CSAT,4.0
R130,P3,P23,A,PI,3.0
R130,P3,P23,B,CMP,2.0
R130,P3,P23,B,CSAT,4.0
R130,P3,P23,B,PI,3.5
R130,P4,P07,A,CMP,5.0
R130,P4,P07,A,CSAT,4.0
R130,P4,P07,A,PI,4.5
R130,P4,P07,B,CMP,3.0
R130,P4,P07,B,CSAT,3.0
R130,P4,P07,B,PI,4.5
R130,P5,P08,A,CSAT,4.0
R130,P5,P08,A,HL,4.0
R130,P5,P08,A,PI,3.5
R130,P5,P08,B,CSAT,1.0
R130,P5,P08,B,HL,4.0
R130,P5,P08,B,PI,2.5
R131,P1,P04,A,CMP,4.0
R131,P1,P04,A,HL,3.0
R131,P1,P04,A,PI,4.0
R131,P1,P04,B,CMP,5.0
R131,P1,P04,B,HL,4.0
R131,P1,P04,B,PI,3.0
R131,P2,P03,A,HL,4.0
R131,P2,P03,A,PI,3.5
R131,P2,P03,B,HL,5.0
R131,P2,P03,B,PI,3.5
R131,P3,P23,A,CMP,3.0
R131,P3,P23,A,CSAT,4.0
R131,P3,P23,A,PI,4.5
R131,P3,P23,B,CMP,4.0
R131,P3,P23,B,CSAT,4.0
R131,P3,P23,B,PI,4.0
R131,P4,P07,A,CMP,5.0
R131,P4,P07,A,CSAT,4.0
R131,P4,P07,A,PI,5.0
R131,P4,P07,B,CMP,2.0
R131,P4,P07,B,CSAT,3.0
R131,P4,P07,B,PI,3.5
R131,P5,P08,A,CSAT,5.0
R131,P5,P08,A,HL,5.0
R131,P5,P08,A,PI,4.0
R131,P5,P08,B,CSAT,4.0
R131,P5,P08,B,HL,5.0
R131,P5,P08,B,PI,4.0
R132,P1,P04,A,CMP,4.0
R132,P1,P04,A,HL,2.0
R132,P1,P04,A,PI,5.0
R132,P1,P04,B,CMP,4.0
R132,P1,P04,B,HL,4.0
R132,P1,P04,B,PI,4.0
R132,P2,P03,A,HL,3.0
R132,P2,P03,A,PI,3.5
R132,P2,P03,B,HL,5.0
R132,P2,P03,B,PI,4.0
R132,P3,P23,A,CMP,3.0
R132,P3,P23,A,CSAT,5.0
R132,P3,P23,A,PI,4.0
R132,P3,P23,B,CMP,3.0
R132,P3,P23,B,CSAT,4.0
R132,P3,P23,B,PI,4.5
R132,P4,P07,A,CMP,5.0
R132,P4,P07,A,CSAT,4.0
R132,P4,P07,A,PI,4.0
R132,P4,P07,B,CMP,2.0
R132,P4,P07,B,CSAT,4.0
R132,P4,P07,B,PI,2.5
R132,P5,P08,A,CSAT,3.0
R132,P5,P08,A,HL,5.0
R132,P5,P08,A,PI,4.5
R132,P5,P08,B,CSAT,3.0
R132,P5,P08,B,HL,5.0
R132,P5,P08,B,PI,4.5
R133,P1,P04,A,CMP,5.0
R133,P1,P04,A,HL,5.0
R133,P1,P04,A,PI,3.5
R133,P1,P04,B,CMP,2.0
R133,P1,P04,B,HL,5.0
R133,P1,P04,B,PI,2.0
R133,P2,P03,A,HL,1.0
R133,P2,P03,A,PI,4.0
R133,P2,P03,B,HL,3.0
R133,P2,P03,B,PI,4.0
R133,P3,P23,A,CMP,4.0
R133,P3,P23,A,CSAT,3.0
R133,P3,P23,A,PI,4.5
R133,P3,P23,B,CMP,3.0
R133,P3,P23,B,CSAT,3.0
R133,P3,P23,B,PI,4.5
R133,P4,P07,A,CMP,5.0
R133,P4,P07,A,CSAT,3.0
R133,P4,P07,A,PI,4.0
R133,P4,P07,B,CMP,3.0
R133,P4,P07,B,CSAT,5.0
R133,P4,P07,B,PI,4.0
R133,P5,P08,A,CSAT,5.0
R133,P5,P08,A,HL,4.0
R133,P5,P08,A,PI,5.0
R133,P5,P08,B,CSAT,4.0
R133,P5,P08,B,HL,5.0
R133,P5,P08,B,PI,4.5
R134,P1,P04,A,CMP,3.0
R134,P1,P04,A,HL,5.0
R134,P1,P04,A,PI,4.0
R134,P1,P04,B,CMP,5.0
R134,P1,P04,B,HL,3.0
R134,P1,P04,B,PI,4.5
R134,P2,P03,A,HL,5.0
R134,P2,P03,A,PI,5.0
R134,P2,P03,B,HL,3.0
R134,P2,P03,B,PI,4.0
R134,P3,P23,A,CMP,4.0
R134,P3,P23,A,CSAT,3.0
R134,P3,P23,A,PI,4.5
R134,P3,P23,B,CMP,4.0
R134,P3,P23,B,CSAT,2.0
R134,P3,P23,B,PI,5.0
R134,P4,P07,A,CMP,4.0
R134,P4,P07,A,CSAT,4.0
R134,P4,P07,A,PI,3.0
R134,P4,P07,B,CMP,3.0
R134,P4,P07,B,CSAT,5.0
R134,P4,P07,B,PI,5.0
R134,P5,P08,A,CSAT,4.0
R134,P5,P08,A,HL,3.0
R134,P5,P08,A,PI,4.0
R134,P5,P08,B,CSAT,3.0
R134,P5,P08,B,HL,5.0
R134,P5,P08,B,PI,4.0
R135,P1,P04,A,CMP,3.0
R135,P1,P04,A,HL,4.0
R135,P1,P04,A,PI,5.0
R135,P1,P04,B,CMP,5.0
R135,P1,P04,B,HL,3.0
R135,P1,P04,B,PI,4.5
R135,P2,P03,A,HL,3.0
R135,P2,P03,A,PI,4.0
R135,P2,P03,B,HL,3.0
R135,P2,P03,B,PI,4.0
R135,P3,P23,A,CMP,5.0
R135,P3,P23,A,CSAT,3.0
R135,P3,P23,A,PI,4.0
R135,P3,P23,B,CMP,4.0
R135,P3,P23,B,CSAT,5.0
R135,P3,P23,B,PI,3.0
R135,P4,P07,A,CMP,5.0
R135,P4,P07,A,CSAT,5.0
R135,P4,P07,A,PI,4.0
R135,P4,P07,B,CMP,3.0
R135,P4,P07,B,CSAT,5.0
R135,P4,P07,B,PI,4.0
R135,P5,P08,A,CSAT,5.0
R135,P5,P08,A,HL,5.0
R135,P5,P08,A,PI,5.0
R135,P5,P08,B,CSAT,4.0
R135,P5,P08,B,HL,4.0
R135,P5,P08,B,PI,3.0
R136,P1,P04,A,CMP,5.0
R136,P1,P04,A,HL,4.0
R136,P1,P04,A,PI,5.0
R136,P1,P04,B,CMP,4.0
R136,P1,P04,B,HL,3.0
R136,P1,P04,B,PI,4.5
R136,P2,P03,A,HL,4.0
R136,P2,P03,A,PI,5.0
R136,P2,P03,B,HL,4.0
R136,P2,P03,B,PI,5.0
R136,P3,P23,A,CMP,4.0
R136,P3,P23,A,CSAT,5.0
R136,P3,P23,A,PI,4.0
R136,P3,P23,B,CMP,5.0
R136,P3,P23,B,CSAT,3.0
R136,P3,P23,B,PI,3.5
R136,P4,P07,A,CMP,4.0
R136,P4,P07,A,CSAT,5.0
R136,P4,P07,A,PI,4.5
R136,P4,P07,B,CMP,2.0
R136,P4,P07,B,CSAT,4.0
R136,P4,P07,B,PI,3.0
R136,P5,P08,A,CSAT,4.0
R136,P5,P08,A,HL,1.0
R136,P5,P08,A,PI,4.0
R136,P5,P08,B,CSAT,4.0
R136,P5,P08,B,HL,4.0
R136,P5,P08,B,PI,4.5
R137,P1,P04,A,CMP,5.0
R137,P1,P04,A,HL,5.0
R137,P1,P04,A,PI,4.5
R137,P1,P04,B,CMP,5.0
R137,P1,P04,B,HL,5.0
R137,P1,P04,B,PI,4.5
R137,P2,P03,A,HL,5.0
R137,P2,P03,A,PI,3.5
R137,P2,P03,B,HL,4.0
R137,P2,P03,B,PI,3.0
R137,P3,P23,A,CMP,5.0
R137,P3,P23,A,CSAT,4.0
R137,P3,P23,A,PI,4.0
R137,P3,P23,B,CMP,4.0
R137,P3,P23,B,CSAT,3.0
R137,P3,P23,B,PI,4.5
R137,P4,P07,A,CMP,4.0
R137,P4,P07,A,CSAT,3.0
R137,P4,P07,A,PI,4.0
R137,P4,P07,B,CMP,4.0
R137,P4,P07,B,CSAT,5.0
R137,P4,P07,B,PI,4.0
R137,P5,P08,A,CSAT,4.0
R137,P5,P08,A,HL,5.0
R137,P5,P08,A,PI,4.5
R137,P5,P08,B,CSAT,5.0
R137,P5,P08,B,HL,4.0
R137,P5,P08,B,PI,4.0
R138,P1,P04,A,CMP,4.0
R138,P1,P04,A,HL,5.0
R138,P1,P04,A,PI,4.0
R138,P1,P04,B,CMP,5.0
R138,P1,P04,B,HL,5.0
R138,P1,P04,B,PI,5.0
R138,P2,P03,A,HL,5.0
R138,P2,P03,A,PI,4.0
R138,P2,P03,B,HL,4.0
R138,P2,P03,B,PI,3.5
R138,P3,P23,A,CMP,3.0
R138,P3,P23,A,CSAT,5.0
R138,P3,P23,A,PI,5.0
R138,P3,P23,B,CMP,5.0
R138,P3,P23,B,CSAT,5.0
R138,P3,P23,B,PI,4.5
R138,P4,P07,A,CMP,4.0
R138,P4,P07,A,CSAT,3.0
R138,P4,P07,A,PI,2.5
R138,P4,P07,B,CMP,4.0
R138,P4,P07,B,CSAT,4.0
R138,P4,P07,B,PI,3.5
R138,P5,P08,A,CSAT,5.0
R138,P5,P08,A,HL,5.0
R138,P5,P08,A,PI,4.5
R138,P5,P08,B,CSAT,4.0
R138,P5,P08,B,HL,3.0
R138,P5,P08,B,PI,5.0
R139,P1,P04,A,CMP,3.0
R139,P1,P04,A,HL,4.0
R139,P1,P04,A,PI,3.5
R139,P1,P04,B,CMP,3.0
R139,P1,P04,B,HL,5.0
R139,P1,P04,B,PI,4.5
R139,P2,P03,A,HL,3.0
R139,P2,P03,A,PI,4.0
R139,P2,P03,B,HL,5.0
R139,P2,P03,B,PI,4.5
R139,P3,P23,A,CMP,5.0
R139,P3,P23,A,CSAT,5.0
R139,P3,P23,A,PI,4.5
R139,P3,P23,B,CMP,3.0
R139,P3,P23,B,CSAT,4.0
R139,P3,P23,B,PI,4.5
R139,P4,P07,A,CMP,4.0
R139,P4,P07,A,CSAT,4.0
R139,P4,P07,A,PI,4.5
R139,P4,P07,B,CMP,2.0
R139,P4,P07,B,CSAT,5.0
R139,P4,P07,B,PI,4.0
R139,P5,P08,A,CSAT,4.0
R139,P5,P08,A,HL,4.0
R139,P5,P08,A,PI,4.5
R139,P5,P08,B,CSAT,5.0
R139,P5,P08,B,HL,5.0
R139,P5,P08,B,PI,4.5
R140,P1,P04,A,CMP,4.0
R140,P1,P04,A,HL,4.0
R140,P1,P04,A,PI,4.5
R140,P1,P04,B,CMP,3.0
R140,P1,P04,B,HL,4.0
R140,P1,P04,B,PI,4.5
R140,P2,P03,A,HL,5.0
R140,P2,P03,A,PI,4.0
R140,P2,P03,B,HL,4.0
R140,P2,P03,B,PI,4.5
R140,P3,P23,A,CMP,3.0
R140,P3,P23,A,CSAT,4.0
R140,P3,P23,A,PI,4.5
R140,P3,P23,B,CMP,5.0
R140,P3,P23,B,CSAT,3.0
R140,P3,P23,B,PI,3.5
R140,P4,P07,A,CMP,5.0
R140,P4,P07,A,CSAT,5.0
R140,P4,P07,A,PI,4.0
R140,P4,P07,B,CMP,2.0
R140,P4,P07,B,CSAT,3.0
R140,P4,P07,B,PI,3.0
R140,P5,P08,A,CSAT,5.0
R140,P5,P08,A,HL,1.0
R140,P5,P08,A,PI,3.0
R140,P5,P08,B,CSAT,4.0
R140,P5,P08,B,HL,3.0
R140,P5,P08,B,PI,3.5
R141,P1,P04,A,CMP,5.0
R141,P1,P04,A,HL,3.0
R141,P1,P04,A,PI,4.0
R141,P1,P04,B,CMP,5.0
R141,P1,P04,B,HL,4.0
R141,P1,P04,B,PI,4.5
R141,P2,P03,A,HL,3.0
R141,P2,P03,A,PI,4.5
R141,P2,P03,B,HL,5.0
R141,P2,P03,B,PI,5.0
R141,P3,P23,A,CMP,4.0
R141,P3,P23,A,CSAT,4.0
R141,P3,P23,A,PI,3.5
R141,P3,P23,B,CMP,5.0
R141,P3,P23,B,CSAT,4.0
R141,P3,P23,B,PI,4.0
R141,P4,P07,A,CMP,5.0
R141,P4,P07,A,CSAT,4.0
R141,P4,P07,A,PI,5.0
R141,P4,P07,B,CMP,4.0
R141,P4,P07,B,CSAT,5.0
R141,P4,P07,B,PI,4.5
R141,P5,P08,A,CSAT,4.0
R141,P5,P08,A,HL,4.0
R141,P5,P08,A,PI,4.0
R141,P5,P08,B,CSAT,5.0
R141,P5,P08,B,HL,3.0
R141,P5,P08,B,PI,3.5
R142,P1,P04,A,CMP,4.0
R142,P1,P04,A,HL,5.0
R142,P1,P04,A,PI,5.0
R142,P1,P04,B,CMP,1.0
R142,P1,P04,B,HL,4.0
R142,P1,P04,B,PI,3.5
R142,P2,P03,A,HL,3.0
R142,P2,P03,A,PI,4.0
R142,P2,P03,B,HL,4.0
R142,P2,P03,B,PI,3.5
R142,P3,P23,A,CMP,4.0
R142,P3,P23,A,CSAT,4.0
R142,P3,P23,A,PI,4.5
R142,P3,P23,B,CMP,2.0
R142,P3,P23,B,CSAT,3.0
R142,P3,P23,B,PI,4.0
R142,P4,P07,A,CMP,3.0
R142,P4,P07,A,CSAT,5.0
R142,P4,P07,A,PI,4.0
R142,P4,P07,B,CMP,2.0
R142,P4,P07,B,CSAT,3.0
R142,P4,P07,B,PI,4.0
R142,P5,P08,A,CSAT,4.0
R142,P5,P08,A,HL,4.0
R142,P5,P08,A,PI,4.0
R142,P5,P08,B,CSAT,5.0
R142,P5,P08,B,HL,3.0
R142,P5,P08,B,PI,4.0
R143,P1,P04,A,CMP,5.0
R143,P1,P04,A,HL,5.0
R143,P1,P04,A,PI,5.0
R143,P1,P04,B,CMP,3.0
R143,P1,P04,B,HL,4.0
R143,P1,P04,B,PI,2.5
R143,P2,P03,A,HL,4.0
R143,P2,P03,A,PI,4.0
R143,P2,P03,B,HL,3.0
R143,P2,P03,B,PI,4.0
R143,P3,P23,A,CMP,3.0
R143,P3,P23,A,CSAT,5.0
R143,P3,P23,A,PI,3.5
R143,P3,P23,B,CMP,2.0
R143,P3,P23,B,CSAT,3.0
R143,P3,P23,B,PI,3.5
R143,P4,P07,A,CMP,2.0
R143,P4,P07,A,CSAT,5.0
R143,P4,P07,A,PI,4.5
R143,P4,P07,B,CMP,3.0
R143,P4,P07,B,CSAT,3.0
R143,P4,P07,B,PI,4.0
R143,P5,P08,A,CSAT,4.0
R143,P5,P08,A,HL,4.0
R143,P5,P08,A,PI,4.0
R143,P5,P08,B,CSAT,3.0
R143,P5,P08,B,HL,5.0
R143,P5,P08,B,PI,2.5
R144,P1,P04,A,CMP,5.0
R144,P1,P04,A,HL,5.0
R144,P1,P04,A,PI,4.5
R144,P1,P04,B,CMP,4.0
R144,P1,P04,B,HL,4.0
R144,P1,P04,B,PI,4.5
R144,P2,P03,A,HL,3.0
R144,P2,P03,A,PI,4.5
R144,P2,P03,B,HL,4.0
R144,P2,P03,B,PI,3.5
R144,P3,P23,A,CMP,4.0
R144,P3,P23,A,CSAT,1.0
R144,P3,P23,A,PI,4.5
R144,P3,P23,B,CMP,3.0
R144,P3,P23,B,CSAT,5.0
R144,P3,P23,B,PI,4.5
R144,P4,P07,A,CMP,3.0
R144,P4,P07,A,CSAT,5.0
R144,P4,P07,A,PI,3.0
R144,P4,P07,B,CMP,4.0
R144,P4,P07,B,CSAT,4.0
R144,P4,P07,B,PI,3.5
R144,P5,P08,A,CSAT,5.0
R144,P5,P08,A,HL,4.0
R144,P5,P08,A,PI,4.0
R144,P5,P08,B,CSAT,5.0
R144,P5,P08,B,HL,4.0
R144,P5,P08,B,PI,3.5
R145,P1,P04,A,CMP,5.0
R145,P1,P04,A,HL,5.0
R145,P1,P04,A,PI,4.5
R145,P1,P04,B,CMP,5.0
R145,P1,P04,B,HL,5.0
R145,P1,P04,B,PI,4.0
R145,P2,P03,A,HL,5.0
R145,P2,P03,A,PI,4.0
R145,P2,P03,B,HL,3.0
R145,P2,P03,B,PI,3.0
R145,P3,P23,A,CMP,2.0
